AdvertiserId,Minimum_Impressions,Budget,Bid,Reward,Performance
8979,9792,21440,25,21520,0.62
8980,1002,17371,56,12970,0.92
8981,4385,19861,31,14908,0.53
8982,8509,15713,66,25000,0.78
8983,1123,18167,2,24137,0.67
8984,1550,11556,87,11959,0.51
8985,7885,10000,47,10000,0.4
8986,6581,11151,75,10805,0.45
8987,5984,15314,29,13100,0.77
8988,10000,11217,99,11575,0.86
8989,500,20423,49,21922,0.61
8990,4518,22534,73,18791,0.62
8991,1829,13944,32,12615,0.72
8992,4614,18039,30,21563,0.61
8993,3867,12042,15,18803,0.76
8994,8595,24659,62,23526,0.64
8995,5641,16303,78,24476,0.62
8996,4451,18897,17,20141,0.5
8997,5584,12669,22,15626,0.46
8998,2073,12113,30,18752,0.13
8999,3134,12977,81,20738,0.79
9000,10000,22541,16,10626,0.58
9001,5802,14378,52,24837,0.54
9002,6750,17227,8,16884,0.31
9003,1711,16261,64,12811,0.5
9004,9467,10422,39,11610,0.48
9005,6455,24891,31,21454,0.48
9006,1660,20213,12,21974,0.65
9007,6477,21985,33,18866,0.62
9008,7541,22323,58,10000,0.0
9009,2883,18722,12,10048,0.41
9010,6376,10090,25,11386,0.41
9011,4040,13372,38,11902,0.87
9012,5135,16036,48,14722,0.82
9013,10000,11942,82,21759,0.47
9014,6401,13805,83,14372,0.3
9015,8715,19432,55,20286,0.62
9016,1579,19950,3,13842,0.61
9017,8870,10097,99,17069,0.65
9018,3347,11479,69,14311,0.71
9019,2460,14626,35,18421,0.67
9020,1973,25000,51,17806,0.43
9021,5388,20777,100,16466,0.64
9022,500,15147,37,17997,0.73
9023,1712,13647,85,21684,0.49
9024,6197,15443,16,16368,0.64
9025,9501,10079,92,11685,0.52
9026,919,24898,25,19502,0.9
9027,4159,15577,33,22333,0.4
9028,5783,22901,100,18139,0.77
9029,9970,12223,17,24124,0.35
9030,1840,12569,43,15133,1.0
9031,5637,25000,30,18824,0.43
9032,5689,23768,41,12422,0.63
9033,1861,14518,100,12750,0.36
9034,1091,11123,66,23274,0.4
9035,1026,24322,60,18524,0.73
9036,8355,22003,9,20071,0.75
9037,1792,21666,31,16309,0.64
9038,500,12623,89,18698,0.71
9039,687,11403,100,14212,0.76
9040,3258,12578,69,10942,0.5
9041,9220,10331,24,18827,0.39
9042,9125,17485,24,19781,0.6
9043,6931,22940,93,25000,0.51
9044,6537,21800,45,17471,0.66
9045,8994,10739,95,24792,0.68
9046,4682,23400,37,11991,0.5
9047,7473,23915,58,23156,0.71
9048,937,22798,83,15390,0.7
9049,1332,18233,23,19926,0.71
9050,9488,14980,35,20455,0.54
9051,9251,13878,63,10112,0.72
9052,9453,11949,6,17183,0.68
9053,6294,13460,6,12263,0.7
9054,4074,12128,30,18618,0.85
9055,4285,14497,1,15254,0.65
9056,5720,12154,63,19258,0.51
9057,8250,15230,8,12811,0.43
9058,7318,17444,28,22571,0.77
9059,1184,11237,89,10833,0.65
9060,4733,19958,33,17227,0.85
9061,1077,20033,53,18421,0.3
9062,8507,18697,38,24207,0.74
9063,727,15240,52,23954,0.56
9064,2828,20033,78,22672,0.55
9065,3231,14815,11,14254,0.49
9066,9519,19586,2,19015,0.73
9067,930,10256,53,12518,0.69
9068,9755,11720,94,13667,0.43
9069,2209,24109,94,22495,0.62
9070,6282,23241,100,22461,0.71
9071,1734,17347,77,20015,0.63
9072,8993,17076,7,19296,0.77
9073,5705,11071,67,11041,0.56
9074,1920,11622,9,15112,0.26
9075,1268,25000,78,10707,0.63
9076,6534,12066,63,17458,0.63
9077,9135,19261,11,11383,0.65
9078,3604,18642,37,20083,0.77
9079,4855,10897,14,11302,0.31
9080,3805,15175,19,10000,0.56
9081,2038,23028,8,24732,0.46
9082,1831,21920,1,21213,0.42
9083,8668,18273,59,18868,0.59
9084,7439,18928,63,12564,1.0
9085,8761,14174,7,21514,0.65
9086,6058,15781,55,22949,0.5
9087,6444,13944,3,19755,0.58
9088,7626,16426,67,11260,0.74
9089,980,23622,18,13203,0.7
9090,5763,25000,45,20545,0.52
9091,4594,20399,97,10357,0.51
9092,6667,15435,92,15404,0.34
9093,3293,22140,36,15412,0.54
9094,3392,20194,16,13234,0.34
9095,1698,19883,79,25000,0.91
9096,8511,19371,29,10418,0.47
9097,2872,12935,59,17906,0.77
9098,2392,15833,18,15587,0.87
9099,10000,20707,49,22929,0.63
9100,10000,25000,46,13955,0.58
9101,5967,23140,83,11593,0.4
9102,1297,10461,29,14602,0.52
9103,8709,21093,70,23969,0.84
9104,8735,10116,50,23789,0.65
9105,654,15785,55,19577,0.6
9106,5462,16507,27,22599,0.8
9107,4580,19846,7,23945,0.7
9108,8550,15830,91,20943,0.58
9109,6447,24224,83,10244,0.63
9110,4820,14561,81,14572,0.48
9111,2392,19990,41,10000,0.52
9112,500,24519,11,24771,0.57
9113,3924,18127,5,10249,0.68
9114,9950,10659,66,21285,0.41
9115,2515,21429,56,16620,0.61
9116,7173,12122,12,19787,0.54
9117,6532,22011,42,15869,0.46
9118,10000,21535,75,20121,0.54
9119,9565,10000,10,15971,0.25
9120,1065,20742,28,10510,0.49
9121,7912,10000,7,22159,0.44
9122,2518,11586,14,23957,0.56
9123,2814,25000,77,15968,0.26
9124,4912,16799,69,14869,0.63
9125,4383,10000,100,19557,0.74
9126,8716,10000,51,17505,0.58
9127,7239,16987,42,17647,0.67
9128,9829,23562,8,19115,0.52
9129,8402,17975,50,10073,0.37
9130,1689,12882,1,19000,0.6
9131,7656,15249,69,12878,0.7
9132,7842,12811,1,15141,0.4
9133,7384,22645,48,20459,0.53
9134,3657,22207,10,12126,0.56
9135,6020,20931,15,22522,1.0
9136,2241,15527,47,12204,0.63
9137,4188,10000,93,16470,0.31
9138,7985,10000,25,13679,0.28
9139,5869,18813,6,22929,1.0
9140,6144,22769,11,18089,0.97
9141,9589,23267,17,22908,0.56
9142,4523,24161,15,21850,0.55
9143,1216,15073,16,10984,0.66
9144,4467,19729,1,11298,0.48
9145,7923,20529,66,17548,0.22
9146,6950,15416,36,17187,0.76
9147,3715,15800,83,21936,0.51
9148,8325,16895,100,21472,1.0
9149,890,20186,85,13955,0.49
9150,3537,20262,75,20845,0.62
9151,732,23093,3,15713,0.73
9152,3631,16315,98,13687,0.76
9153,8134,14930,18,24083,0.63
9154,733,12365,79,21154,0.63
9155,1891,23195,89,21138,0.69
9156,9947,21037,54,13045,0.67
9157,1389,25000,79,19051,0.41
9158,8402,10854,94,16716,0.0
9159,1245,12728,17,12085,0.28
9160,10000,10915,82,24453,0.71
9161,1231,17173,95,16533,0.54
9162,1299,14938,82,12727,0.0
9163,7007,10000,99,10376,0.66
9164,7525,10131,13,16992,0.45
9165,9527,19308,63,24185,0.58
9166,8124,13593,14,22663,0.53
9167,8826,19052,59,15700,0.51
9168,5883,10293,36,14690,0.74
9169,6707,20880,18,12794,0.98
9170,500,19191,5,11065,0.77
9171,4218,24727,14,13682,0.6
9172,8732,20488,25,25000,0.79
9173,3867,13685,44,20199,0.86
9174,5508,18016,39,24793,0.39
9175,5729,17762,12,21393,0.78
9176,7888,16846,61,11051,0.72
9177,2915,17584,62,10000,0.78
9178,7671,17310,53,18080,0.72
9179,3449,15356,53,12373,0.57
9180,4761,10286,28,23820,0.9
9181,5645,24612,35,16762,0.65
9182,3966,24722,65,18058,0.53
9183,3588,18641,3,16468,0.68
9184,1615,20530,43,24118,0.75
9185,5078,21432,50,13974,0.61
9186,3090,16586,71,19375,0.66
9187,7872,20895,9,16659,0.61
9188,4073,15303,36,17828,0.5
9189,3478,13116,23,14841,0.48
9190,9922,15874,88,19469,0.39
9191,10000,16970,74,11951,0.83
9192,7522,24257,50,24583,0.57
9193,5475,18148,55,13921,0.09
9194,5425,25000,12,13424,0.66
9195,8547,18444,83,24733,1.0
9196,8590,19611,32,16725,0.32
9197,8551,20528,24,24538,0.48
9198,5792,11235,86,19517,0.47
9199,7145,10999,67,11171,0.49
9200,5903,13760,27,22508,0.78
9201,500,14116,61,13769,0.58
9202,2495,14411,19,20063,0.54
9203,6530,20803,73,13631,0.77
9204,4391,15557,51,12310,0.67
9205,7645,19638,64,12343,0.34
9206,8998,15352,77,13386,0.51
9207,2602,20362,2,13067,0.65
9208,3530,21113,36,12339,0.46
9209,9024,23247,93,10683,0.9
9210,8607,13683,11,19067,0.0
9211,742,12261,98,11054,0.49
9212,2384,20137,68,21945,0.43
9213,8515,23126,68,17211,0.74
9214,7247,24982,64,24250,0.5
9215,500,23255,1,12602,0.66
9216,4830,11853,89,14014,0.43
9217,8363,18791,26,17301,0.61
9218,3609,23079,11,10348,0.5
9219,2686,22327,87,22506,0.55
9220,2050,16895,2,11022,0.48
9221,1146,21595,83,18641,0.75
9222,6644,12990,93,10503,0.53
9223,5156,22935,40,18277,0.58
9224,9404,22469,4,21514,0.59
9225,1037,22552,80,23576,0.84
9226,7072,21010,37,10522,0.73
9227,734,10862,61,21343,0.72
9228,7039,14527,91,21884,0.36
9229,1874,22247,5,12508,0.5
9230,2409,11219,15,18821,0.78
9231,9607,13795,87,24587,0.42
9232,7718,22796,67,10017,0.61
9233,580,22734,82,17423,0.44
9234,2583,10000,26,11268,0.46
9235,2190,25000,6,11176,0.85
9236,1256,12922,44,11632,0.0
9237,3170,15849,58,22787,0.75
9238,4251,23916,81,22745,0.0
9239,10000,21396,46,21961,0.58
9240,5761,11162,42,13613,0.5
9241,7352,22956,48,10114,0.54
9242,1994,21756,27,18944,0.57
9243,6240,10846,20,23056,0.87
9244,9711,20309,70,16590,0.4
9245,8555,16959,35,12400,0.52
9246,1401,13086,76,16768,0.46
9247,1172,19962,48,20062,0.76
9248,9130,25000,67,12588,0.88
9249,944,20017,68,10321,0.65
9250,500,13323,52,17626,0.66
9251,9155,10445,68,24260,0.61
9252,500,11025,4,22513,0.67
9253,2787,19963,39,22019,0.72
9254,4508,10000,21,22648,0.66
9255,9604,18210,66,23842,0.67
9256,10000,16113,16,10833,0.72
9257,1963,18752,7,22399,0.33
9258,7328,10471,83,18403,0.6
9259,4753,10027,97,19448,0.65
9260,993,18751,9,23235,0.66
9261,5565,20847,17,10158,0.57
9262,5930,13236,91,12619,0.62
9263,1926,22745,97,24196,0.49
9264,2293,19136,12,11347,0.33
9265,3223,13948,57,13164,0.75
9266,1158,23487,45,10000,0.43
9267,5261,21848,11,16813,0.58
9268,8130,23271,13,21404,0.49
9269,9241,23155,31,10910,0.84
9270,9334,21255,77,17166,0.59
9271,4850,16172,26,12451,0.55
9272,707,11979,63,21995,0.71
9273,4690,20908,31,10403,0.92
9274,2383,14921,22,20033,0.66
9275,3386,19007,6,20840,0.54
9276,977,12326,20,11690,0.7
9277,9453,12330,85,13485,0.36
9278,8881,17646,10,23751,0.0
9279,7354,11002,83,19448,0.9
9280,1255,19734,35,14288,0.62
9281,500,16448,26,23410,0.62
9282,6224,16837,71,25000,0.6
9283,4650,22396,37,21376,0.54
9284,4560,16467,8,19834,0.65
9285,5265,19421,5,21544,0.72
9286,4112,21497,44,23287,0.55
9287,7053,24249,100,25000,0.23
9288,7878,24793,92,24027,0.67
9289,2189,17354,67,10522,0.92
9290,1816,24251,72,14445,0.54
9291,7630,12529,79,16459,0.38
9292,3686,23209,91,24028,0.7
9293,6289,11430,49,17086,0.86
9294,1645,13912,36,11944,0.68
9295,4894,11532,80,13571,0.86
9296,8442,11892,26,10000,0.72
9297,8048,24855,45,14747,0.71
9298,1060,21316,61,22922,0.52
9299,2412,11421,44,17154,0.64
9300,2364,25000,4,21786,0.6
9301,796,18582,76,24089,0.59
9302,2909,15768,81,10592,0.56
9303,8130,12818,58,24779,0.63
9304,1961,20061,26,22085,0.41
9305,4792,21152,95,20860,0.0
9306,2768,15617,79,15327,0.47
9307,1494,11195,98,22094,0.56
9308,7054,16229,29,10755,0.65
9309,507,20797,9,19491,0.46
9310,3015,19049,78,10496,0.31
9311,1917,15305,36,23060,0.54
9312,2816,21419,4,12421,0.39
9313,7858,19708,59,11598,0.71
9314,500,18077,37,22471,0.43
9315,6704,23938,88,14127,0.82
9316,1787,19345,81,22570,0.6
9317,1618,10842,13,23123,0.61
9318,10000,15200,20,17016,0.3
9319,8137,15921,17,15551,0.62
9320,1160,19874,51,13590,0.59
9321,9407,10294,91,22973,0.41
9322,7422,16097,55,10461,0.61
9323,8604,10000,33,14966,0.54
9324,6837,18836,21,18559,0.57
9325,3029,21825,1,20897,0.6
9326,4470,16678,22,21515,0.53
9327,3907,20327,25,10165,0.64
9328,9546,15020,67,21878,0.59
9329,7916,15743,91,22274,0.67
9330,5260,10110,91,21239,0.52
9331,2397,18775,12,11728,0.44
9332,6864,21417,15,10000,0.49
9333,8964,19678,84,14697,0.82
9334,4587,14864,86,21861,0.74
9335,9964,23467,2,21366,0.78
9336,4874,11648,4,24929,0.79
9337,8107,16381,45,12173,0.53
9338,4519,12381,13,10037,0.64
9339,1315,10105,55,14443,0.61
9340,7755,21745,32,23524,0.7
9341,1422,15818,22,17486,0.56
9342,5367,19886,89,12021,0.61
9343,1764,19925,91,16880,0.61
9344,4224,10381,55,10000,0.68
9345,3222,20928,17,14521,0.7
9346,5855,14356,70,23558,0.61
9347,3050,15918,51,18839,0.62
9348,5819,11316,100,24621,0.63
9349,7186,15454,8,13302,0.85
9350,2173,20894,100,18511,0.34
9351,5087,23107,97,25000,0.45
9352,5853,14074,10,16368,0.7
9353,7357,14804,98,20745,0.64
9354,2166,24811,19,21370,0.64
9355,5011,10906,14,19914,0.7
9356,6672,24890,67,19948,0.63
9357,1884,17621,100,21870,0.52
9358,4903,10662,61,21970,0.69
9359,4454,23607,56,15873,0.6
9360,6805,16718,63,17498,0.53
9361,8752,24977,87,17172,0.7
9362,7738,18654,11,20707,0.7
9363,7481,21094,47,15635,0.63
9364,6526,22872,6,13847,0.86
9365,7109,10942,34,19129,0.8
9366,9164,24951,65,10764,0.75
9367,1458,25000,99,16306,0.98
9368,9224,16415,89,10652,0.58
9369,10000,24138,64,22272,0.53
9370,7542,13309,93,17044,0.73
9371,581,11326,87,21794,0.56
9372,7499,20909,82,20321,0.6
9373,3470,20860,78,22768,0.45
9374,511,20760,81,13964,1.0
9375,8324,21584,66,14611,0.38
9376,1261,12106,31,15759,0.59
9377,3685,23669,83,18378,0.6
9378,525,14799,96,10145,0.53
9379,2306,18839,62,15101,0.34
9380,7151,21514,54,14247,0.34
9381,6164,12938,92,19578,0.49
9382,5654,12483,8,14188,0.68
9383,6324,22433,42,24137,0.64
9384,4159,21098,1,20779,0.6
9385,2025,21217,59,12696,0.47
9386,1260,11375,40,22204,0.65
9387,1094,17856,22,22889,0.33
9388,7692,20015,24,18240,0.24
9389,1555,10244,38,24190,0.56
9390,3583,23871,2,13329,0.52
9391,4175,12348,41,21781,1.0
9392,6457,24773,19,20780,0.62
9393,5755,19059,2,13481,0.85
9394,9911,24435,92,24491,0.52
9395,4728,21053,96,18966,0.67
9396,4681,10479,62,14641,0.56
9397,2330,20654,83,15559,0.81
9398,3895,24500,16,11260,0.57
9399,1703,11935,94,10649,0.73
9400,3310,24253,22,21631,0.44
9401,3592,15757,14,13048,0.54
9402,3544,21565,56,12023,0.59
9403,6571,21213,65,19272,0.79
9404,7772,21384,45,14270,0.27
9405,5173,10087,54,15333,0.55
9406,4014,19432,66,12074,0.55
9407,6692,18764,86,16037,0.29
9408,644,19005,46,23430,0.53
9409,10000,10178,33,22434,0.37
9410,5357,19917,79,23155,0.25
9411,1877,10162,50,12312,0.56
9412,3646,12640,22,13474,0.56
9413,5524,19197,40,20497,0.56
9414,1293,12348,39,24171,0.64
9415,6256,12421,41,13260,0.47
9416,4914,20947,75,21066,0.87
9417,1610,14298,68,14838,0.6
9418,6172,14142,7,15618,0.79
9419,4553,22750,85,22997,0.35
9420,4437,21933,71,21502,0.47
9421,4463,14503,4,11350,0.7
9422,5442,11217,76,19285,0.57
9423,6397,12474,1,16048,0.44
9424,9474,10929,59,17931,0.32
9425,1616,17958,81,18141,0.71
9426,2250,18508,1,21968,0.7
9427,4527,11502,95,21288,0.64
9428,6245,10000,26,23893,0.53
9429,10000,23580,31,17323,0.43
9430,6438,15830,99,15777,0.59
9431,3897,24047,73,11854,0.4
9432,8765,14358,69,12266,0.49
9433,1859,11449,52,10560,0.79
9434,9783,24501,72,17546,0.32
9435,5353,15811,21,14987,0.7
9436,10000,18619,16,17207,0.82
9437,3648,17871,51,22884,0.72
9438,8433,18588,16,16486,0.66
9439,9936,23527,18,24838,0.53
9440,1785,18987,47,22737,0.5
9441,6974,10106,56,12383,0.26
9442,1270,14049,28,16147,0.61
9443,2343,18289,82,20017,0.54
9444,10000,11903,78,24852,0.5
9445,2160,17649,56,17664,0.6
9446,4849,13570,37,23537,0.61
9447,7602,21493,16,23461,0.5
9448,8500,15376,85,24573,0.84
9449,9511,10042,65,11683,0.71
9450,4318,16385,60,24438,0.73
9451,831,11577,61,19390,0.58
9452,1921,22382,11,11009,0.68
9453,8012,16065,75,19963,0.47
9454,7390,15885,66,19899,0.7
9455,5431,22475,32,24853,0.57
9456,6525,18576,19,22727,0.45
9457,4908,23106,56,23596,0.6
9458,5613,21663,5,12272,0.56
9459,8919,13577,3,12612,0.95
9460,3381,13238,28,17424,0.67
9461,3365,15244,90,24318,0.84
9462,3075,10000,87,17226,0.77
9463,6685,12134,94,16063,0.61
9464,9156,13892,72,14341,0.53
9465,6241,20728,100,11542,0.34
9466,777,14321,29,11237,0.47
9467,565,15776,77,21167,0.7
9468,4762,20584,59,15709,0.55
9469,6204,24185,25,19916,0.66
9470,9094,22805,22,23240,0.3
9471,8489,15828,97,12263,0.67
9472,6755,13815,71,10282,0.76
9473,7941,10295,23,17998,0.33
9474,5192,10413,70,17740,0.66
9475,4919,15956,100,20812,0.8
9476,8460,25000,79,13286,0.85
9477,6578,16278,40,24717,0.52
9478,1937,24316,98,24228,0.72
9479,9120,16668,14,18363,0.81
9480,7532,18195,29,23532,0.66
9481,6231,10177,16,21648,0.79
9482,3878,18937,93,23406,1.0
9483,9084,14354,87,11882,0.66
9484,6847,18843,10,16187,0.51
9485,6901,15914,47,12275,0.58
9486,7129,10000,4,20813,0.67
9487,5041,22081,12,24652,0.5
9488,8376,13271,42,16874,0.57
9489,9033,16687,98,17502,0.71
9490,8824,20674,100,18792,0.91
9491,764,15392,84,24959,0.29
9492,1934,10289,92,13790,0.9
9493,5827,18994,92,12023,0.56
9494,5597,20722,6,10466,0.74
9495,2160,24309,14,13950,0.77
9496,6192,18425,35,13889,0.83
9497,2854,10407,47,24026,0.49
9498,8957,10000,58,22584,0.57
9499,6961,11169,65,12592,0.59
9500,9828,22849,19,16632,0.55
9501,7544,20669,57,25000,0.8
9502,5997,18623,65,16358,0.59
9503,5049,17782,13,11547,0.36
9504,6834,23856,8,17169,0.51
9505,6510,20736,18,24186,0.36
9506,5426,25000,35,22948,0.57
9507,9804,21352,87,14749,0.7
9508,6565,13044,26,23089,0.5
9509,2679,15530,38,14436,0.54
9510,5467,14992,84,10703,1.0
9511,1134,13924,66,16550,0.62
9512,4131,16970,26,19044,0.68
9513,5177,13312,57,18497,0.72
9514,2718,23065,100,21770,0.94
9515,1889,14318,25,20125,0.62
9516,4776,24059,30,17636,0.71
9517,1749,11688,82,19979,0.36
9518,8140,10467,7,21979,0.54
9519,6212,20808,27,10000,0.56
9520,1745,19537,11,11581,0.45
9521,8745,12422,8,13957,0.52
9522,942,17279,11,14590,0.58
9523,500,10000,88,13332,0.52
9524,5175,14507,100,24913,0.99
9525,8453,24604,94,11685,0.68
9526,4877,14721,15,19797,0.9
9527,7558,15371,56,17531,0.82
9528,1322,19203,35,23825,0.5
9529,3439,17541,39,24876,0.61
9530,7596,19869,100,16911,0.53
9531,6265,21889,8,15731,0.58
9532,1531,24785,43,10895,1.0
9533,1062,23089,42,24790,0.53
9534,840,22258,84,23455,0.0
9535,5067,20084,41,21455,0.65
9536,8362,23848,47,18032,0.64
9537,2796,23679,26,21616,0.59
9538,10000,10000,52,22045,0.73
9539,5702,22542,88,12346,0.56
9540,500,11486,22,13531,0.81
9541,1791,21531,5,20666,0.32
9542,5227,24461,15,11861,0.7
9543,9220,19608,36,20955,0.67
9544,3439,23049,63,14852,0.5
9545,5935,21038,93,10030,0.55
9546,7481,19549,79,24667,0.67
9547,5892,22252,1,24281,0.74
9548,8472,10000,49,22199,0.34
9549,1733,19583,55,25000,0.69
9550,3300,19770,72,21647,0.53
9551,3275,13749,60,10242,0.77
9552,6544,21817,57,16918,0.32
9553,3987,18059,100,10000,0.97
9554,7883,12503,19,23923,0.47
9555,4350,17855,95,10000,0.81
9556,5497,23378,73,19690,0.59
9557,1390,21329,10,15511,0.48
9558,6420,17055,10,15508,0.64
9559,1688,23906,97,14668,0.75
9560,6144,21101,89,16087,0.37
9561,1240,20856,57,17015,0.71
9562,500,10399,54,17636,0.6
9563,2500,14382,56,23719,0.69
9564,1971,22149,68,16662,0.6
9565,2036,20425,69,23500,0.51
9566,818,24619,87,24930,0.43
9567,5653,11539,55,21614,0.7
9568,10000,24985,69,14003,0.7
9569,8491,18428,72,24618,0.7
9570,9967,17185,81,19851,0.66
9571,9092,25000,1,21420,0.74
9572,6435,19119,12,10598,0.81
9573,1223,14509,1,12195,0.32
9574,2829,16051,78,10069,0.25
9575,9827,16152,82,18139,0.86
9576,3270,18611,74,10000,0.4
9577,8045,14124,79,13659,0.44
9578,5346,12395,33,19841,0.56
9579,767,18852,83,15634,0.35
9580,1069,20815,98,12281,0.54
9581,2473,13950,25,16822,0.46
9582,9237,10449,16,13682,0.56
9583,3322,10379,8,12683,0.64
9584,4960,24701,35,14562,0.55
9585,770,19442,85,14652,0.54
9586,8141,17285,83,23181,0.64
9587,9430,20651,46,14931,0.76
9588,7180,21190,11,19502,0.84
9589,1757,22643,61,14713,0.57
9590,8750,12301,1,15413,0.87
9591,5870,25000,11,15600,1.0
9592,5358,15792,100,22421,0.42
9593,9081,18918,22,14103,0.41
9594,9410,25000,85,12075,0.51
9595,7499,20920,100,10782,0.82
9596,620,21344,82,13806,0.52
9597,7408,17216,62,25000,0.32
9598,2803,21712,48,21909,0.57
9599,5361,14905,94,22828,0.3
9600,3411,15999,63,24962,0.44
9601,9491,21546,51,11057,0.51
9602,7736,24808,45,12054,0.62
9603,6065,18607,1,24375,0.75
9604,7031,17122,85,21593,1.0
9605,1609,10599,60,23196,0.42
9606,7429,17288,2,12109,0.54
9607,1750,21266,13,21349,0.61
9608,8677,23627,66,21988,0.56
9609,2149,24795,57,17283,0.56
9610,10000,22366,43,21840,0.34
9611,6411,17921,45,11320,0.43
9612,3456,11567,31,10000,0.54
9613,6328,11094,10,17849,0.14
9614,5494,21135,23,14417,0.7
9615,6936,23508,86,13699,0.39
9616,9176,22345,29,10732,0.7
9617,8114,19639,97,23706,0.69
9618,9494,19684,31,23668,0.52
9619,2215,20863,78,21825,0.75
9620,8650,16191,74,16562,0.71
9621,3983,11458,18,13549,0.55
9622,8175,19400,11,23647,0.54
9623,2257,18046,47,21854,0.76
9624,2309,14934,3,16163,0.63
9625,6039,20404,2,16555,0.76
9626,6548,24038,54,24202,0.24
9627,1651,11354,72,22836,0.61
9628,5992,16473,31,15378,0.36
9629,7211,23432,8,18796,0.6
9630,6802,18404,43,11722,0.71
9631,5247,13894,48,20596,0.86
9632,8902,22794,2,24536,0.46
9633,5181,18032,22,10000,0.0
9634,3007,12963,5,12812,0.59
9635,3463,21040,7,19773,0.45
9636,3928,24503,100,17537,0.75
9637,7994,13042,92,25000,1.0
9638,4455,23857,77,12350,0.62
9639,4205,16973,2,13623,0.69
9640,4538,17139,32,16530,0.59
9641,9744,21226,90,10714,0.48
9642,1213,16930,3,10924,0.59
9643,7760,24762,100,25000,0.47
9644,7511,11732,42,14153,0.0
9645,9379,17870,77,14529,0.75
9646,9021,15340,85,22270,0.42
9647,2246,15111,45,12569,0.37
9648,1707,13081,100,12815,0.61
9649,10000,23431,71,16972,0.48
9650,3196,17802,17,24072,0.6
9651,500,19462,92,14578,0.65
9652,5536,17527,47,14462,0.28
9653,7627,24220,94,10888,0.7
9654,4218,14868,69,15948,0.42
9655,6275,11529,24,13478,0.6
9656,8410,11081,71,13589,0.5
9657,3193,17994,34,23642,0.52
9658,1125,13531,50,11723,0.85
9659,4208,19343,42,11258,0.65
9660,7359,19914,33,17026,0.74
9661,9453,10716,27,18602,0.62
9662,8192,16229,78,12230,0.69
9663,6898,22391,59,17454,0.66
9664,7752,20382,100,10000,0.64
9665,2055,10204,76,20397,0.77
9666,9367,16784,100,12060,0.62
9667,4687,22021,71,13898,0.94
9668,8267,21301,99,12613,0.74
9669,536,14094,25,17015,0.43
9670,10000,15482,15,20004,0.57
9671,6783,15740,83,16698,0.66
9672,8560,19524,60,11802,0.61
9673,8565,17219,83,22098,0.7
9674,4380,20240,23,10677,0.72
9675,6432,16154,11,21102,0.4
9676,8828,20041,59,18087,0.79
9677,6833,14842,85,14713,0.53
9678,6259,23951,34,17730,0.51
9679,6985,18103,7,20443,0.51
9680,5567,19429,44,13004,0.72
9681,1161,12018,91,24637,0.56
9682,8473,15051,64,18986,0.5
9683,6886,18709,23,24932,0.54
9684,8387,17835,58,10728,0.33
9685,914,11438,20,19885,0.47
9686,7350,14086,27,24173,0.41
9687,9034,15127,60,24841,0.56
9688,3229,12052,8,14734,0.7
9689,4397,17529,67,10190,0.68
9690,2669,24447,2,24089,0.79
9691,2378,17147,22,14994,0.76
9692,6954,14368,70,20188,0.52
9693,5070,14517,36,20299,0.6
9694,2015,12312,24,13866,0.6
9695,1074,10000,12,19681,0.28
9696,3367,20451,81,23690,0.42
9697,4044,21341,22,23740,0.57
9698,4977,18973,83,20301,0.57
9699,571,20905,73,16039,0.68
9700,3480,11244,76,16445,0.67
9701,9809,12416,96,18829,0.33
9702,5992,16490,95,14045,0.68
9703,5259,16168,81,23286,0.63
9704,8584,19167,23,16315,0.69
9705,539,21683,74,15624,0.76
9706,5873,21617,63,14158,0.58
9707,8065,15839,30,21011,0.79
9708,500,18608,19,14111,0.47
9709,2717,24850,26,25000,0.46
9710,5296,18406,90,19033,0.66
9711,10000,22170,100,13951,0.54
9712,1783,19327,20,15220,0.64
9713,9275,17097,56,14058,0.9
